0.3364	0.0489
0.3379	0.052033333
0.3394	0.0509
0.3409	0.0517
0.3423	0.0498
0.3438	0.0517
0.3453	0.050966667
0.3468	0.049466667
0.3483	0.048666667
0.3498	0.0458
0.3512	0.049966667
0.3527	0.0433
0.3542	0.0485
0.3557	0.042533333
0.3572	0.045933333
0.3586	0.038366667
0.3601	0.0398
0.3616	0.0365
0.3631	0.039866667
0.3646	0.036
0.366	0.0377
0.3675	0.0347
0.369	0.037133333
0.3705	0.0349
0.372	0.035433333
0.3735	0.034033333
0.3749	0.0346
0.3764	0.034233333
0.3779	0.0346
0.3794	0.0335
0.3809	0.0338
0.3824	0.0341
0.3838	0.0342
0.3853	0.033166667
0.3868	0.033766667
0.3883	0.032566667
0.3897	0.0338
0.3912	0.032966667
0.3927	0.0334
0.3942	0.032866667
0.3956	0.0327
0.3971	0.032733333
0.3986	0.0326
0.4001	0.033233333
0.4015	0.032766667
0.403	0.033133333
0.4045	0.0319
0.406	0.032966667
0.4074	0.0316
0.4089	0.033433333
0.4104	0.0315
0.4118	0.033233333
0.4133	0.0312
0.4148	0.0334
0.4162	0.0314
0.4177	0.0325
0.4192	0.031066667
0.4206	0.0327
0.4221	0.0313
0.4236	0.032666667
0.425	0.031833333
0.4265	0.032566667
0.428	0.031533333
0.4294	0.032
0.4309	0.031666667
0.4323	0.0318
0.4338	0.031866667
0.4352	0.0319
0.4367	0.031833333
0.4382	0.0318
0.4396	0.031833333
0.4411	0.031866667
0.4425	0.0321
0.444	0.032066667
0.4454	0.032366667
0.4469	0.032633333
0.4483	0.033166667
0.4498	0.033433333
0.4512	0.0339
0.4527	0.034433333
0.4541	0.035033333
0.4556	0.035566667
0.457	0.036266667
0.4585	0.036866667
0.4599	0.0378
0.4614	0.0386
0.4628	0.039633333
0.4642	0.040533333
0.4657	0.041733333
0.4671	0.042666667
0.4685	0.043766667
0.47	0.044866667
0.4714	0.0459
0.4729	0.047066667
0.4743	0.048366667
0.4757	0.0496
0.4772	0.051033333
0.4786	0.052366667
0.48	0.0539
0.4815	0.055133333
0.4829	0.056633333
0.4843	0.058033333
0.4858	0.059533333
0.4872	0.061033333
0.4886	0.0626
0.49	0.064166667
0.4915	0.0657
0.4929	0.0672
0.4943	0.068633333
0.4957	0.069933333
0.4972	0.071266667
0.4986	0.072433333
0.5	0.0736
0.5014	0.0746
0.5028	0.0756
0.5043	0.076366667
0.5057	0.077166667
0.5071	0.077833333
0.5085	0.0784
0.5099	0.078833333
0.5113	0.0791
0.5128	0.0793
0.5142	0.079366667
0.5156	0.079433333
0.517	0.079333333
0.5184	0.0793
0.5198	0.079133333
0.5212	0.079033333
0.5226	0.0787
0.524	0.078466667
0.5254	0.0781
0.5268	0.077666667
0.5283	0.077166667
0.5297	0.0767
0.5311	0.0761
0.5325	0.0755
0.5339	0.074833333
0.5353	0.0741
0.5367	0.073233333
0.5381	0.072333333
0.5395	0.071333333
0.5409	0.0703
0.5423	0.0692
0.5437	0.0681
0.5451	0.0669
0.5465	0.0657
0.5479	0.064466667
0.5493	0.063266667
0.5507	0.062
0.552	0.060766667
0.5534	0.0594
0.5548	0.0579
0.5562	0.056466667
0.5576	0.055133333
0.559	0.053766667
0.5604	0.052466667
0.5618	0.0511
0.5632	0.0498
0.5646	0.048466667
0.566	0.0472
0.5673	0.0459
0.5687	0.044666667
0.5701	0.0434
0.5715	0.0422
0.5729	0.040966667
0.5743	0.0398
0.5756	0.038666667
0.577	0.037533333
0.5784	0.036433333
0.5798	0.035333333
0.5812	0.034233333
0.5825	0.0332
0.5839	0.032133333
0.5853	0.031133333
0.5867	0.030133333
0.5881	0.0292
0.5894	0.028266667
0.5908	0.027433333
0.5922	0.026633333
0.5936	0.0259
0.595	0.0252
0.5963	0.024566667
0.5977	0.024
0.5991	0.023466667
0.6004	0.023
0.6018	0.022533333
0.6032	0.0222
0.6046	0.021833333
0.6059	0.021533333
0.6073	0.0213
0.6087	0.0211
0.61	0.020866667
0.6114	0.0207
0.6128	0.020533333
0.6141	0.0204
0.6155	0.0203
0.6169	0.0202
0.6182	0.0201
0.6196	0.02
0.621	0.019933333
0.6223	0.0199
0.6237	0.019833333
0.6251	0.019766667
0.6264	0.019733333
0.6278	0.0197
0.6292	0.019666667
0.6305	0.0196
0.6319	0.0196
0.6332	0.019566667
0.6346	0.019566667
0.636	0.0195
0.6373	0.019533333
0.6387	0.0195
0.64	0.019533333
0.6414	0.0195
0.6427	0.0195
0.6441	0.019466667
0.6454	0.0195
0.6468	0.0195
0.6482	0.019533333
0.6495	0.019566667
0.6509	0.019566667
0.6522	0.019633333
0.6536	0.019666667
0.6549	0.0197
0.6563	0.019766667
0.6576	0.019866667
0.659	0.019933333
0.6603	0.020066667
0.6617	0.020166667
0.663	0.020266667
0.6644	0.0204
0.6657	0.020566667
0.6671	0.020733333
0.6684	0.0209
0.6698	0.021066667
0.6711	0.021266667
0.6724	0.021466667
0.6738	0.021633333
0.6751	0.021833333
0.6765	0.022033333
0.6778	0.022266667
0.6792	0.022533333
0.6805	0.022733333
0.6818	0.022933333
0.6832	0.023133333
0.6845	0.023366667
0.6858	0.023633333
0.6872	0.023833333
0.6885	0.024066667
0.6899	0.0243
0.6912	0.0245
0.6925	0.024766667
0.6939	0.024966667
0.6952	0.025166667
0.6965	0.025366667
0.6979	0.025533333
0.6992	0.0257
