0.3364	0.096966667
0.3379	0.1086
0.3394	0.105066667
0.3409	0.107333333
0.3423	0.101033333
0.3438	0.107366667
0.3453	0.101033333
0.3468	0.100033333
0.3483	0.0947
0.3498	0.094666667
0.3512	0.095833333
0.3527	0.087066667
0.3542	0.0887
0.3557	0.084833333
0.3572	0.079566667
0.3586	0.074366667
0.3601	0.069433333
0.3616	0.068766667
0.3631	0.064933333
0.3646	0.063
0.366	0.0593
0.3675	0.059733333
0.369	0.059466667
0.3705	0.0565
0.372	0.054233333
0.3735	0.054066667
0.3749	0.054333333
0.3764	0.0528
0.3779	0.050766667
0.3794	0.051433333
0.3809	0.0514
0.3824	0.051366667
0.3838	0.050366667
0.3853	0.050033333
0.3868	0.049433333
0.3883	0.048966667
0.3897	0.048966667
0.3912	0.049266667
0.3927	0.0475
0.3942	0.048133333
0.3956	0.047333333
0.3971	0.0482
0.3986	0.046933333
0.4001	0.047
0.4015	0.046
0.403	0.046433333
0.4045	0.0456
0.406	0.0465
0.4074	0.045933333
0.4089	0.045033333
0.4104	0.045533333
0.4118	0.044633333
0.4133	0.0449
0.4148	0.044633333
0.4162	0.045166667
0.4177	0.043066667
0.4192	0.044733333
0.4206	0.042966667
0.4221	0.045
0.4236	0.042833333
0.425	0.043866667
0.4265	0.042033333
0.428	0.0432
0.4294	0.042066667
0.4309	0.042233333
0.4323	0.0414
0.4338	0.042066667
0.4352	0.0417
0.4367	0.041333333
0.4382	0.040666667
0.4396	0.0409
0.4411	0.040833333
0.4425	0.040966667
0.444	0.0413
0.4454	0.041866667
0.4469	0.042366667
0.4483	0.043266667
0.4498	0.0439
0.4512	0.044566667
0.4527	0.045766667
0.4541	0.046533333
0.4556	0.0481
0.457	0.049133333
0.4585	0.050933333
0.4599	0.0524
0.4614	0.054666667
0.4628	0.056766667
0.4642	0.058966667
0.4657	0.0613
0.4671	0.063833333
0.4685	0.066366667
0.47	0.068966667
0.4714	0.071733333
0.4729	0.0748
0.4743	0.078266667
0.4757	0.081733333
0.4772	0.085733333
0.4786	0.089833333
0.48	0.0943
0.4815	0.0988
0.4829	0.1037
0.4843	0.108933333
0.4858	0.1144
0.4872	0.120166667
0.4886	0.126366667
0.49	0.1329
0.4915	0.1395
0.4929	0.1462
0.4943	0.1528
0.4957	0.1594
0.4972	0.165833333
0.4986	0.172233333
0.5	0.178266667
0.5014	0.184033333
0.5028	0.1892
0.5043	0.194033333
0.5057	0.1982
0.5071	0.2019
0.5085	0.2048
0.5099	0.207033333
0.5113	0.208233333
0.5128	0.2087
0.5142	0.208533333
0.5156	0.2078
0.517	0.206466667
0.5184	0.204966667
0.5198	0.202866667
0.5212	0.2005
0.5226	0.1978
0.524	0.195
0.5254	0.191666667
0.5268	0.187933333
0.5283	0.183966667
0.5297	0.180033333
0.5311	0.175766667
0.5325	0.171433333
0.5339	0.1669
0.5353	0.1623
0.5367	0.1575
0.5381	0.152666667
0.5395	0.1475
0.5409	0.142266667
0.5423	0.137166667
0.5437	0.132066667
0.5451	0.126933333
0.5465	0.122033333
0.5479	0.1172
0.5493	0.112766667
0.5507	0.1083
0.552	0.104
0.5534	0.0994
0.5548	0.094533333
0.5562	0.090066667
0.5576	0.086033333
0.559	0.0822
0.5604	0.078566667
0.5618	0.075066667
0.5632	0.071733333
0.5646	0.068533333
0.566	0.0655
0.5673	0.062533333
0.5687	0.059766667
0.5701	0.0571
0.5715	0.054633333
0.5729	0.0522
0.5743	0.049933333
0.5756	0.0478
0.577	0.0457
0.5784	0.0438
0.5798	0.0419
0.5812	0.040066667
0.5825	0.038266667
0.5839	0.0366
0.5853	0.035
0.5867	0.033533333
0.5881	0.0321
0.5894	0.030833333
0.5908	0.0296
0.5922	0.028533333
0.5936	0.0275
0.595	0.026633333
0.5963	0.0258
0.5977	0.025066667
0.5991	0.0244
0.6004	0.023833333
0.6018	0.023333333
0.6032	0.022866667
0.6046	0.022433333
0.6059	0.022133333
0.6073	0.021833333
0.6087	0.021566667
0.61	0.0213
0.6114	0.0211
0.6128	0.020966667
0.6141	0.020766667
0.6155	0.0207
0.6169	0.020566667
0.6182	0.020433333
0.6196	0.020333333
0.621	0.020266667
0.6223	0.020166667
0.6237	0.020133333
0.6251	0.020066667
0.6264	0.020033333
0.6278	0.019966667
0.6292	0.019933333
0.6305	0.0199
0.6319	0.019833333
0.6332	0.019833333
0.6346	0.0198
0.636	0.019766667
0.6373	0.019733333
0.6387	0.019733333
0.64	0.019733333
0.6414	0.019733333
0.6427	0.019733333
0.6441	0.019733333
0.6454	0.019733333
0.6468	0.019766667
0.6482	0.019766667
0.6495	0.019766667
0.6509	0.019766667
0.6522	0.019833333
0.6536	0.019866667
0.6549	0.019966667
0.6563	0.019966667
0.6576	0.020133333
0.659	0.020233333
0.6603	0.020333333
0.6617	0.020433333
0.663	0.020633333
0.6644	0.020766667
0.6657	0.0209
0.6671	0.0211
0.6684	0.021266667
0.6698	0.0215
0.6711	0.021666667
0.6724	0.0219
0.6738	0.022133333
0.6751	0.022333333
0.6765	0.022566667
0.6778	0.022833333
0.6792	0.023066667
0.6805	0.023333333
0.6818	0.0236
0.6832	0.0239
0.6845	0.024133333
0.6858	0.0244
0.6872	0.024666667
0.6885	0.025
0.6899	0.0252
0.6912	0.025533333
0.6925	0.025733333
0.6939	0.026033333
0.6952	0.026233333
0.6965	0.0265
0.6979	0.0267
0.6992	0.0269
0.7005	0.0271
0.7019	0.0273
0.7032	0.027366667
0.7045	0.027466667
0.7059	0.027533333
0.7072	0.027566667
0.7085	0.027566667
0.7098	0.027566667
0.7112	0.0275
0.7125	0.027466667
0.7138	0.027333333
0.7152	0.027266667
0.7165	0.027166667
0.7178	0.027166667
0.7191	0.027066667
0.7204	0.0271
0.7218	0.027033333
0.7231	0.027133333
0.7244	0.027166667
0.7257	0.0273
0.727	0.027366667
0.7284	0.0276
0.7297	0.027766667
0.731	0.028066667
0.7323	0.028366667
0.7336	0.028733333
0.7349	0.029066667
0.7362	0.029533333
0.7376	0.030033333
0.7389	0.0305
0.7402	0.031066667
0.7415	0.031633333
0.7428	0.032266667
0.7441	0.032933333
0.7454	0.033633333
0.7467	0.034266667
0.748	0.035033333
0.7493	0.035733333
0.7506	0.0365
0.7519	0.037233333
0.7532	0.037933333
0.7545	0.038633333
0.7558	0.039366667
0.7571	0.04
0.7584	0.0407
0.7597	0.041266667
