0.40000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
0.40470000,0.47591329,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
0.40940000,0.68251011,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
0.41410000,0.72615704,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
0.41880000,0.81481174,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
0.42350000,0.85632611,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
0.42820000,0.94670677,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
0.43290000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
0.43760000,0.94322996,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
0.44230000,0.99063168,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
0.44700000,0.98515922,0.00760638,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
0.45170000,0.09523493,0.48772839,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
0.45640000,0.00000000,0.76350168,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
0.46110000,0.00000000,0.83090490,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
0.46580000,0.00000000,0.77527360,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
0.47050000,0.00000000,0.75864303,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
0.47520000,0.00000000,0.81385982,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
0.47990000,0.00000000,0.88367731,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
0.48460000,0.00000000,0.88364140,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
0.48930000,0.00000000,0.86866112,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
0.49400000,0.00000000,0.92632665,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
0.49870000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
0.50340000,0.00000000,1.00000000,0.00188670,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
0.50810000,0.00000000,0.46840737,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
0.51280000,0.00000000,0.07205946,0.43199010,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
0.51750000,0.00000000,0.00000000,0.74350912,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
0.52220000,0.00000000,0.00000000,0.77487703,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
0.52690000,0.00000000,0.00000000,0.76018332,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
0.53160000,0.00000000,0.00000000,0.78043444,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
0.53630000,0.00000000,0.00000000,0.82671032,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
0.54100000,0.00000000,0.00000000,0.87756323,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
0.54570000,0.00000000,0.00000000,0.88508434,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
0.55040000,0.00000000,0.00000000,0.87327152,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
0.55510000,0.00000000,0.00000000,0.86684036,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
0.55980000,0.00000000,0.00000000,0.89407058,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
0.56450000,0.00000000,0.00000000,0.96790544,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
0.56920000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
0.57390000,0.00000000,0.00000000,0.96426830,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
0.57860000,0.00000000,0.00000000,0.66002753,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
0.58330000,0.00000000,0.00000000,0.23805241,0.01257324,0.00000000,0.00000000,0.00000000,0.00000000
0.58800000,0.00000000,0.00000000,0.00364504,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
0.59270000,0.00000000,0.00000000,0.00000000,0.44752502,0.00000000,0.00000000,0.00000000,0.00000000
0.59740000,0.00000000,0.00000000,0.00000000,0.94335938,0.00000000,0.00000000,0.00000000,0.00000000
0.60210000,0.00000000,0.00000000,0.00000000,0.95231628,0.00000000,0.00000000,0.00000000,0.00000000
0.60680000,0.00000000,0.00000000,0.00000000,0.92320251,0.00000000,0.00000000,0.00000000,0.00000000
0.61150000,0.00000000,0.00000000,0.00000000,0.98965454,0.00000000,0.00000000,0.00000000,0.00000000
0.61620000,0.00000000,0.00000000,0.00000000,0.99093628,0.00000000,0.00000000,0.00000000,0.00000000
0.62090000,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000
0.62560000,0.00000000,0.00000000,0.00000000,0.75636292,0.00916791,0.00000000,0.00000000,0.00000000
0.63030000,0.00000000,0.00000000,0.00000000,0.07615662,0.25703735,0.00000000,0.00000000,0.00000000
0.63500000,0.00000000,0.00000000,0.00000000,0.00000000,0.70994311,0.00000000,0.00000000,0.00000000
0.63970000,0.00000000,0.00000000,0.00000000,0.00000000,0.83782480,0.00000000,0.00000000,0.00000000
0.64440000,0.00000000,0.00000000,0.00000000,0.00000000,0.93234432,0.00000000,0.00000000,0.00000000
0.64910000,0.00000000,0.00000000,0.00000000,0.00000000,0.95325128,0.00000000,0.00000000,0.00000000
0.65380000,0.00000000,0.00000000,0.00000000,0.00000000,0.90247598,0.00000000,0.00000000,0.00000000
0.65850000,0.00000000,0.00000000,0.00000000,0.00000000,0.91075692,0.00000000,0.00000000,0.00000000
0.66320000,0.00000000,0.00000000,0.00000000,0.00000000,0.98109571,0.00000000,0.00000000,0.00000000
0.66790000,0.00000000,0.00000000,0.00000000,0.00000000,0.96226767,0.00000000,0.00000000,0.00000000
0.67260000,0.00000000,0.00000000,0.00000000,0.00000000,0.87978543,0.00000000,0.00000000,0.00000000
0.67730000,0.00000000,0.00000000,0.00000000,0.00000000,0.98485591,0.00000000,0.00000000,0.00000000
0.68200000,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000
0.68670000,0.00000000,0.00000000,0.00000000,0.00000000,0.42235024,0.00000000,0.00000000,0.00000000
0.69140000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
0.69610000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
0.70080000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
0.70550000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.06279195,0.00000000,0.00000000
0.71020000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.74748393,0.00000000,0.00000000
0.71490000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000
0.71960000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.95895164,0.00000000,0.00000000
0.72430000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000
0.72900000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000
0.73370000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.96512537,0.00000000,0.00000000
0.73840000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.97862568,0.00000000,0.00000000
0.74310000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.47959436,0.00000000,0.00000000
0.74780000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.02086615,0.00000000,0.00000000
0.75250000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
0.75720000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.04917710,0.00000000
0.76190000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
0.76660000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.09973912,0.00000000
0.77130000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.48015752,0.00000000
0.77600000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.80906124,0.00000000
0.78070000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000
0.78540000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000
0.79010000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000
0.79480000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000
0.79950000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.97736837,0.00000000
0.80420000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.93614776,0.00000000
0.80890000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.91944952,0.00000000
0.81360000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.92760380,0.00000000
0.81830000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.93934670,0.00000000
0.82300000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.94121729,0.00000000
0.82770000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.92370823,0.00000000
0.83240000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.86661077,0.00000000
0.83710000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.80638115,0.00000000
0.84180000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.74520448,0.00000000
0.84650000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.69829673,0.00000000
0.85120000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.67852838,0.00000000
0.85590000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.62852838,0.07250714
0.86060000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.57852838,0.04388213
0.86530000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.57852838,0.40226483
0.87000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.52852838,0.75225568
0.87470000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.47852838,0.95888114
0.87940000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.42852838,1.00000000
0.88410000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.37852838,0.98644400
0.88880000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.32852838,0.87805915
0.89350000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.27852838,0.82006121
0.89820000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.22852838,0.78877306
0.90290000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.03499950,0.77983332
0.90760000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.78140187
0.91230000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.78086996
0.91700000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.76940179
0.92170000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.72631574
0.92640000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.68489480
0.93110000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.64041543
0.93580000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.59879494
0.94050000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.56362104
0.94520000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.53526402
0.94990000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.51122093
0.95460000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.47432184
0.95930000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.44413018
0.96400000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.40832210
0.96870000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.36914420
0.97340000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.33106136
0.97810000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.29908967
