0.45,0.109766,0.85394,0.70097,0.0000006,0.0000005,0.0000003,0.0000002,0.0000004,0.0000012
0.4525,0.271344,0.588032,0.757605,0.0000006,0.0000003,0.0000003,0.0000003,0.0000003,0.0000008
0.455,0.436163,0.281577,0.778255,0.0000005,0.0000004,0.0000003,0.0000001,0.0000003,0.0000006
0.4575,0.461822,0.0805215,0.788626,0.0000005,0.0000003,0.0000002,0.0000002,0.0000003,0.0000002
0.46,0.487533,0.0089461,0.8,0.0000023,0.0000007,0.0000019,0.0000002,0.0000003,0
0.4625,0.494856,0.0013331,0.801737,0.0000044,0.0000006,0.0000034,0.0000002,0.0000004,0.0000001
0.465,0.504992,0.0003609,0.809859,0.0000085,0.0000005,0.0000008,0.0000002,0.0000005,0.0000004
0.4675,0.515215,0.0001454,0.82107,0.0000128,0.0000005,0.0000006,0.0000001,0.0000006,0.0000002
0.47,0.525596,0.0000712,0.826045,0.0000141,0.0000004,0.0000012,0.0000001,0.0000004,0
0.4725,0.529589,0.000038,0.830925,0.0000159,0.0000007,0.0000024,0.0000005,0.0000004,0.0000009
0.475,0.535583,0.0000115,0.842262,0.0000198,0.0000007,0.000001,0.0000008,0.0000007,0.0000037
0.4775,0.529756,0.0000096,0.862706,0.0000212,0.0000007,0.0000009,0.0000017,0.0000014,0.0000012
0.48,0.522233,0.0000051,0.878482,0.0000226,0.0000007,0.0000006,0.0000009,0.0000006,0.0000002
0.4825,0.527207,0.0000112,0.876943,0.0000266,0.0000007,0.0000013,0.0000058,0.0000009,0.0000001
0.485,0.53366,0.000011,0.878267,0.0000356,0.0000007,0.0000013,0.0000138,0.0000016,0.0000007
0.4875,0.528602,0.0000108,0.887613,0.0000435,0.0000006,0.0000014,0.0000079,0.0000006,0.0000009
0.49,0.523089,0.0000091,0.907576,0.0000664,0.0000007,0.0000029,0.0000039,0.0000005,0
0.4925,0.541112,0.0000101,0.930559,0.0001438,0.0000006,0.0000019,0.0000057,0.0000006,0.0000003
0.495,0.55728,0.0000117,0.950192,0.0003963,0.0000003,0.0000029,0.0000153,0.0000003,0.0000001
0.4975,0.55817,0.0000064,0.976801,0.0011357,0.0000004,0.0000022,0.0000099,0.0000002,0
0.5,0.558232,0.0000013,1,0.0030919,0.0000002,0.0000015,0.0000012,0.0000003,0.0000007
0.5025,0.580899,0.0000014,0.97894,0.0111042,0.0000003,0.0000023,0.0000015,0.0000001,0.0000008
0.505,0.605533,0.0000009,0.855779,0.0405198,0.0000002,0.0000008,0.0000042,0.0000002,0
0.5075,0.616208,0.0000006,0.593873,0.133788,0.0000002,0.0000002,0.0000014,0.0000004,0.0000001
0.51,0.626792,0.0000007,0.297629,0.35151,0.0000002,0.0000003,0.0000002,0.0000002,0.0000002
0.5125,0.612118,0.0000009,0.125661,0.606039,0.0000002,0.0000002,0.0000002,0.0000003,0.0000004
0.515,0.595414,0.0000009,0.0503684,0.723007,0.0000001,0.0000002,0.0000001,0.0000003,0.0000008
0.5175,0.612008,0.0000011,0.018199,0.760026,0.0000003,0.0000002,0.0000001,0.0000004,0.0000009
0.52,0.630712,0.000001,0.0057341,0.779389,0.0000001,0.0000002,0.0000002,0.0000003,0.0000004
0.5225,0.649153,0.0000007,0.0029735,0.788811,0.0000002,0.0000002,0.0000001,0.0000004,0.0000002
0.525,0.671541,0.0000009,0.001656,0.80685,0.0000004,0.0000001,0.0000001,0.0000002,0.0000002
0.5275,0.663704,0.0000012,0.0009803,0.828035,0.0000003,0,0.0000001,0.0000001,0.0000027
0.53,0.654733,0.0000036,0.0006049,0.840756,0.0000005,0.0000002,0.0000002,0.0000001,0.0000088
0.5325,0.672532,0.0000013,0.0003915,0.842039,0.0000002,0,0.0000001,0,0.0000007
0.535,0.693098,0.0000004,0.0002592,0.844305,0.0000002,0,0.0000002,0,0.0000004
0.5375,0.691335,0.0000005,0.0001681,0.846857,0.0000002,0,0.0000002,0,0.000004
0.54,0.688237,0.0000003,0.0001089,0.850335,0.0000001,0.0000001,0.0000001,0,0.0000047
0.5425,0.67829,0.0000005,0.0000763,0.859723,0.0000004,0.0000001,0.0000001,0,0.0000001
0.545,0.664973,0.0000004,0.0000514,0.863516,0.0000004,0.0000001,0.0000001,0.0000001,0.0000003
0.5475,0.683323,0.0000126,0.000052,0.869143,0.0000038,0.0000001,0,0.0000001,0.0000021
0.55,0.70156,0.0001417,0.0000667,0.882571,0.000007,0.0000001,0,0,0.000001
0.5525,0.705992,0.0000024,0.0000623,0.90072,0.0000062,0,0.0000001,0.0000001,0.0000001
0.555,0.713576,0.0000003,0.0000607,0.924469,0.0000044,0.0000001,0.0000002,0.0000001,0.0000002
0.5575,0.709848,0.0000003,0.0000594,0.942168,0.0000049,0.0000002,0.0000001,0.0000002,0.0000001
0.56,0.709786,0.0000005,0.0000626,0.962285,0.0000038,0.0000001,0.0000004,0.0000001,0.0000001
0.5625,0.738422,0.0000005,0.0000549,0.976601,0.0000111,0.0000001,0.000002,0,0
0.565,0.765752,0.0000003,0.0000587,0.985726,0.0000267,0.0000001,0.0000021,0.0000001,0
0.5675,0.762756,0.0000003,0.0000488,0.994764,0.0000575,0.0000001,0.0000008,0.0000001,0
0.57,0.757827,0.0000001,0.0000494,1,0.0001271,0.0000002,0.0000009,0,0
0.5725,0.759162,0,0.0000415,0.993053,0.0003445,0.0000001,0.000002,0,0
0.575,0.759818,0.0000002,0.000031,0.979121,0.000895,0.0000001,0.0000031,0.0000001,0
0.5775,0.779983,0.0000016,0.0000297,0.907745,0.0022247,0.0000003,0.0000031,0,0.0000001
0.58,0.794085,0.0000017,0.0000174,0.66404,0.0058789,0.0000002,0.0000045,0,0.0000013
0.5825,0.797935,0.0000004,0.0000175,0.301436,0.0265572,0.0000004,0.0000067,0,0.0000001
0.585,0.800715,0.0000001,0.0000143,0.0929241,0.134652,0.0000005,0.0000061,0,0.0000003
0.5875,0.811351,0.0000001,0.0000109,0.0252385,0.38922,0.0000006,0.000005,0.0000001,0.0000002
0.59,0.81929,0.0000005,0.0000128,0.0055627,0.66355,0.0000008,0.0000071,0.0000001,0.0000002
0.5925,0.820814,0.0000029,0.0000092,0.0024767,0.848198,0.0000009,0.0000113,0,0.0000005
0.595,0.82303,0.0000045,0.0000086,0.0011294,0.899806,0.0000013,0.0000138,0,0.0000006
0.5975,0.829794,0.0000028,0.0000092,0.0005085,0.920023,0.0000091,0.0000161,0,0.0000002
0.6,0.838869,0.000001,0.0000081,0.0002229,0.932634,0.0000126,0.000024,0.0000002,0.0000006
0.6025,0.848913,0.0000017,0.0000085,0.0001072,0.940181,0.0000268,0.0000344,0,0.0000005
0.605,0.860802,0.0000013,0.000009,0.0000539,0.947026,0.000041,0.0000375,0,0.0000005
0.6075,0.858037,0.0000014,0.0000076,0.0000257,0.952441,0.0000704,0.0000398,0.0000002,0.0000006
0.61,0.858462,0.0000023,0.0000081,0.0000069,0.966412,0.0001229,0.0000538,0,0.0000012
0.6125,0.865197,0.0000031,0.0000091,0.0000035,0.981469,0.0002687,0.0000794,0.0000001,0.0000005
0.615,0.870285,0.0000061,0.0000074,0.0000017,0.989723,0.0006281,0.0000884,0,0.0000003
0.6175,0.877932,0.0000116,0.0000072,0.0000003,0.992706,0.0016492,0.0000759,0.0000001,0.0000002
0.62,0.889278,0.0000101,0.000008,0.0000018,1,0.0048674,0.0000904,0,0.0000005
0.6225,0.896475,0.0000056,0.0000061,0.0000017,0.969368,0.0227608,0.0001744,0,0.0000006
0.625,0.909253,0.0000039,0.0000055,0.0000062,0.759433,0.0955659,0.0001848,0,0.0000006
0.6275,0.91308,0.0000032,0.0000061,0.0000086,0.436651,0.294353,0.0000517,0.0000001,0.0000011
0.63,0.917885,0.0000027,0.0000042,0.0000152,0.134322,0.596071,0.0000088,0,0.0000011
0.6325,0.914221,0.0000031,0.0000035,0.0000161,0.0308525,0.822289,0.0000045,0,0.0000003
0.635,0.910762,0.0000025,0.0000041,0.0000257,0.0073852,0.872776,0.0000027,0,0.0000004
0.6375,0.916979,0.0000026,0.0000038,0.0000325,0.0022367,0.885335,0.0000015,0.0000001,0.0000005
0.64,0.92489,0.0000027,0.0000028,0.0000292,0.0006906,0.927928,0.0000011,0,0.0000001
0.6425,0.93683,0.0000027,0.0000038,0.000027,0.0002851,0.955695,0.0000007,0.0000001,0.0000006
0.645,0.950791,0.0000025,0.0000038,0.0000241,0.0001576,0.965042,0.0000014,0.0000001,0.0000007
0.6475,0.943998,0.0000021,0.0000032,0.0000141,0.0000963,0.967095,0.0000028,0.0000004,0.0000008
0.65,0.936911,0.0000022,0.0000042,0.0000002,0.0000443,0.965588,0.000005,0.0000005,0.0000012
0.6525,0.932311,0.0000018,0.0000054,0.0000001,0.0000231,0.957776,0.0000064,0.0000005,0.0000019
0.655,0.929417,0.0000017,0.0000057,0.0000002,0.0000129,0.9555,0.0000081,0.0000006,0.0000024
0.6575,0.938274,0.0000018,0.0000057,0.0000002,0.0000075,0.952831,0.0000106,0.0000005,0.000001
0.66,0.951232,0.0000018,0.00001,0.0000003,0.000005,0.955801,0.0000116,0.0000007,0.0000005
0.6625,0.960012,0.0000021,0.0000162,0.0000005,0.0000033,0.965253,0.0000115,0.0000007,0.0000015
0.665,0.962781,0.0000024,0.0000175,0.0000007,0.0000022,0.970358,0.0000118,0.000001,0.0000005
0.6675,0.957501,0.000003,0.0000215,0.0000008,0.0000014,0.976493,0.0000105,0.0000008,0
0.67,0.953865,0.0000044,0.0000359,0.000001,0.0000008,0.987526,0.0000113,0.0000011,0.0000003
0.6725,0.954752,0.0000093,0.0000457,0.0000008,0.000001,0.996575,0.0000084,0.0000008,0.0000002
0.675,0.957376,0.0000172,0.0000343,0.0000006,0.0000008,0.999085,0.0000082,0.0000009,0.0000003
0.6775,0.968155,0.0000163,0.0000239,0.000001,0.0000007,0.992107,0.0000089,0.000001,0.0000005
0.68,0.977735,0.0000078,0.0000243,0.0000011,0.0000009,0.983694,0.0000097,0.000001,0.0000008
0.6825,0.961332,0.0000042,0.0000255,0.0000006,0.0000005,0.978311,0.0000153,0.0000009,0.0000002
0.685,0.949217,0.0000044,0.0000195,0.0000009,0.0000008,0.88528,0.0000328,0.0000009,0.0000002
0.6875,0.946955,0.0000042,0.0000134,0.0000011,0.0000009,0.632595,0.0000787,0.0000012,0.0000005
0.69,0.953334,0.0000036,0.0000126,0.0000012,0.0000006,0.291823,0.0002073,0.0000013,0.0000008
0.6925,0.946656,0.0000042,0.0000141,0.0000011,0.0000009,0.0832547,0.0007591,0.000001,0.0000002
0.695,0.952193,0.0000066,0.000012,0.0000009,0.0000005,0.0204412,0.0031275,0.0000009,0.0000004
0.6975,0.96247,0.0000185,0.0000086,0.0000008,0.0000007,0.0056355,0.0188368,0.0000021,0.0000003
0.7,0.969595,0.0000264,0.0000076,0.0000011,0.000001,0.0019137,0.0996101,0.0000017,0.0000001
0.7025,0.983968,0.0000124,0.0000088,0.0000011,0.0000005,0.0008432,0.346835,0.0000035,0.0000002
0.705,1,0.0000081,0.0000101,0.000001,0.0000009,0.0004036,0.622908,0.0000048,0.0000001
0.7075,0.99432,0.0000076,0.000009,0.0000009,0.0000008,0.0002037,0.853785,0.0000064,0.0000004
0.71,0.994003,0.0000085,0.000007,0.0000011,0.0000007,0.0001018,0.952792,0.0000052,0.0000005
0.7125,0.980974,0.0000096,0.0000081,0.0000009,0.0000011,0.0000569,0.978422,0.0000043,0.0000007
0.715,0.969563,0.0000122,0.0000109,0.000001,0.0000009,0.0000272,0.987634,0.0000039,0.0000007
0.7175,0.968253,0.0000292,0.0000134,0.0000011,0.0000008,0.0000162,0.989026,0.0000044,0.0000009
0.72,0.968397,0.0000976,0.0000124,0.0000011,0.0000012,0.0000142,0.993901,0.000005,0.0000009
0.7225,0.973674,0.0000936,0.000012,0.0000011,0.0000011,0.0000168,0.999858,0.000006,0.0000006
0.725,0.978855,0.0000333,0.0000149,0.000001,0.0000015,0.0000133,0.99928,0.0000066,0.000001
0.7275,0.966847,0.0000238,0.0000224,0.0000013,0.0000013,0.0000144,0.989417,0.0000111,0.0000009
0.73,0.963741,0.0000298,0.000031,0.0000009,0.0000012,0.0000132,0.986813,0.0000162,0.0000007
0.7325,0.952252,0.0000442,0.0000326,0.0000011,0.0000011,0.0000125,0.980962,0.0000284,0.0000007
0.735,0.946654,0.0000669,0.000031,0.0000008,0.0000013,0.0000106,0.977116,0.000044,0.0000009
0.7375,0.94592,0.0001526,0.000034,0.0000008,0.0000013,0.0000061,0.944191,0.0000705,0.0000011
0.74,0.952938,0.0004227,0.0000454,0.000001,0.000001,0.0000031,0.846399,0.0001061,0.0000006
0.7425,0.954759,0.0002563,0.0000611,0.0000012,0.0000009,0.0000034,0.615837,0.0001653,0.0000009
0.745,0.962583,0.0000653,0.0000653,0.0000008,0.0000011,0.0000015,0.359763,0.0002562,0.000001
0.7475,0.962142,0.0000414,0.0000523,0.000001,0.0000011,0.0000014,0.138813,0.0004123,0.000001
0.75,0.956637,0.0000578,0.0000415,0.0000011,0.000001,0.0000012,0.0305442,0.000713,0.0000012
0.7525,0.950381,0.0002646,0.000042,0.0000013,0.0000008,0.0000004,0.0070917,0.0013994,0.0000009
0.755,0.940962,0.0007112,0.000051,0.0000011,0.0000009,0.0000006,0.0021585,0.0028857,0.0000008
0.7575,0.936224,0.0004411,0.0000638,0.000001,0.0000008,0.0000012,0.00073,0.0059533,0.0000005
0.76,0.924596,0.0000894,0.0000645,0.0000011,0.0000008,0.000003,0.0002699,0.0126868,0.0000008
0.7625,0.923379,0.0000305,0.0000492,0.0000012,0.0000009,0.000005,0.0001188,0.0276938,0.0000007
0.765,0.921684,0.0000131,0.0000354,0.0000014,0.0000008,0.0000095,0.0000553,0.0588599,0.0000009
0.7675,0.933568,0.0000081,0.00003,0.0000012,0.0000008,0.0000073,0.000024,0.123117,0.0000006
0.77,0.940831,0.000006,0.000032,0.0000017,0.0000006,0.0000067,0.0000096,0.260204,0.0000005
0.7725,0.957977,0.0000059,0.00004,0.0000035,0.0000005,0.0000089,0.0000069,0.506774,0.0000011
0.775,0.963832,0.000007,0.0000444,0.000004,0.0000005,0.0000069,0.0000053,0.759967,0.000001
0.7775,0.958143,0.0000112,0.0000393,0.0000027,0.0000006,0.0000049,0.0000033,0.94058,0.0000005
0.78,0.941297,0.0000193,0.0000299,0.0000014,0.0000007,0.0000055,0.0000043,0.995805,0.0000006
0.7825,0.92426,0.0000331,0.0000248,0.000001,0.0000002,0.0000022,0.000004,0.997622,0.0000009
0.785,0.903,0.0000553,0.0000245,0.0000008,0.0000004,0.0000015,0.0000051,0.988907,0.0000009
0.7875,0.895878,0.0001062,0.0000294,0.0000007,0.0000006,0.0000005,0.0000077,0.983091,0.0000008
0.79,0.887152,0.0002462,0.0000405,0.0000003,0.0000003,0.0000022,0.0000083,0.972934,0.0000012
0.7925,0.910523,0.0002458,0.0000507,0.0000007,0.0000004,0.0000007,0.0000094,0.958312,0.0001141
0.795,0.929402,0.0001162,0.0000515,0.0000008,0.0000006,0.0000006,0.0000064,0.941139,0.0004534
0.7975,0.744019,0.0000691,0.0000447,0.0000011,0.0000006,0.0000009,0.000005,0.931907,0.0005047
0.8,0.553867,0.0001216,0.0000595,0.000001,0.0000234,0.0000138,0.0000001,0.919382,0.0007796
0.8025,0.320246,0.0001248,0.0000543,0.0000026,0.0000159,0.000014,0.0000003,0.90908,0.0010461
0.805,0.0858164,0.0001605,0.0000609,0.0000009,0.0000189,0.0000134,0.0000003,0.8976,0.0009763
0.8075,0.0514292,0.0001959,0.0000773,0.0000002,0.0000213,0.0000163,0.0000003,0.88212,0.0011133
0.81,0.0172983,0.0001637,0.0000848,0,0.0000113,0.0000106,0.0000002,0.871191,0.0010687
0.8125,0.0120102,0.0001168,0.0000927,0,0.000014,0.0000124,0.0000003,0.863054,0.0010909
0.815,0.0065998,0.0000928,0.000095,0,0.0000189,0.0000108,0.0000002,0.844284,0.0010955
0.8175,0.004368,0.0000797,0.0000805,0,0.00002,0.0000077,0.0000002,0.836496,0.0011311
0.82,0.0021313,0.000073,0.000057,0,0.0000194,0.0000089,0.0000002,0.838036,0.0010945
0.8225,0.0015356,0.0000625,0.0000509,0,0.0000099,0.000009,0.0000001,0.841189,0.0010891
0.825,0.0009222,0.0000716,0.000051,0,0.0000183,0.0000079,0.0000001,0.835657,0.0010416
0.8275,0.0007218,0.0000692,0.0000429,0.0000006,0.0000115,0.0000043,0.0000003,0.833819,0.0011403
0.83,0.0005287,0.0000699,0.0000566,0.0000051,0.0000093,0.0000108,0.0000002,0.842548,0.001127
0.8325,0.0004897,0.0000721,0.0000641,0.0000042,0.0000135,0.0000045,0.0000002,0.830777,0.0011706
0.835,0.0004497,0.0000593,0.0000635,0.0000018,0.0000106,0.000007,0.0000002,0.818604,0.0011509
0.8375,0.0004318,0.0000474,0.0000645,0.0000005,0.0000113,0.0000065,0.0000001,0.816837,0.0012061
0.84,0.000409,0.0000512,0.0000686,0.0000003,0.0000119,0.0000062,0.0000003,0.806711,0.0013547
0.8425,0.0004071,0.0000388,0.0000662,0.0000004,0.0000076,0.0000064,0.0000003,0.81076,0.0013002
0.845,0.0003964,0.0000287,0.000078,0.0000008,0.000012,0.0000084,0.0000002,0.794161,0.0014918
0.8475,0.0004203,0.0000282,0.0000785,0.0000003,0.0000127,0.0000069,0.0000004,0.779884,0.002231
0.85,0.0004465,0.0000423,0.0000748,0.0000001,0.0000171,0.0000027,0.0000004,0.767313,0.0043284
0.8525,0.0004033,0.0000284,0.0000557,0.0000023,0.0000114,0.0000065,0.0000002,0.749602,0.0105836
0.855,0.0003613,0.0000276,0.0000449,0.0000086,0.0000067,0.0000063,0.0000008,0.739271,0.0305957
0.8575,0.0003303,0.0000314,0.0000383,0.0000047,0.0000086,0.0000065,0.0000008,0.738714,0.107853
0.86,0.000298,0.0000321,0.0000324,0.0000017,0.0000089,0.0000051,0.0000019,0.734145,0.313746
0.8625,0.0003011,0.0000255,0.0000264,0.0000002,0.0000068,0.0000071,0.0000039,0.711833,0.571884
0.865,0.0003085,0.0000155,0.0000202,0.0000001,0.0000044,0.0000092,0.0000088,0.697141,0.789269
0.8675,0.0002862,0.0000168,0.0000219,0.0000017,0.0000064,0.0000108,0.0000112,0.680462,0.951541
0.87,0.0002615,0.0000152,0.0000214,0.0000013,0.0000049,0.0000067,0.0000114,0.658635,0.987144
0.8725,0.0002536,0.0000173,0.0000236,0.0000017,0.0000058,0.0000079,0.0000077,0.649781,0.991677
0.875,0.0002423,0.0000183,0.000027,0.000001,0.000006,0.0000041,0.0000047,0.632471,0.993363
0.8775,0.0002746,0.0000163,0.0000351,0.0000002,0.0000049,0.0000043,0.0000043,0.619908,0.999691
0.88,0.000307,0.0000163,0.0000351,0.0000117,0.0000019,0.0000086,0.0000104,0.60912,0.996691
0.8825,0.000295,0.0000211,0.0000308,0.0000095,0.0000039,0.0000062,0.0000084,0.598992,0.983327
0.885,0.0002837,0.0000168,0.0000297,0.0000112,0.0000036,0.0000072,0.0000076,0.590914,0.970856
0.8875,0.0002615,0.0000132,0.000028,0.0000091,0.0000029,0.0000061,0.0000074,0.566107,0.95236
0.89,0.0002375,0.0000099,0.0000215,0.000009,0.0000033,0.0000039,0.0000089,0.507112,0.93302
0.8925,0.0002483,0.0000096,0.0000221,0.0000085,0.000003,0.0000055,0.0000118,0.402799,0.922376
0.895,0.000259,0.0000092,0.0000192,0.0000077,0.0000031,0.0000048,0.0000153,0.275174,0.910922
0.8975,0.0002701,0.000016,0.0000175,0.0000067,0.0000047,0.000005,0.000019,0.157667,0.899767
0.9,0.0002825,0.0000189,0.0000185,0.0000077,0.0000039,0.0000057,0.0000174,0.0738047,0.892112
0.9025,0.0002617,0.0000195,0.0000174,0.000007,0.0000043,0.0000051,0.0000171,0.032787,0.878565
0.905,0.0002408,0.0000168,0.0000181,0.000006,0.0000039,0.0000042,0.0000183,0.0138147,0.864645
0.9075,0.0002486,0.0000153,0.0000187,0.0000055,0.0000038,0.0000044,0.0000187,0.0053908,0.850525
0.91,0.000258,0.0000145,0.0000178,0.0000061,0.0000033,0.000004,0.000018,0.0026246,0.841298
0.9125,0.0002735,0.0000112,0.0000187,0.0000069,0.0000028,0.0000035,0.000019,0.0018086,0.827257
0.915,0.0002876,0.0000095,0.0000184,0.0000062,0.0000025,0.0000035,0.0000157,0.0013063,0.80818
0.9175,0.0002828,0.0000074,0.0000172,0.0000066,0.0000021,0.000004,0.0000145,0.0010328,0.794005
0.92,0.0002762,0.0000062,0.0000158,0.0000066,0.000002,0.0000027,0.0000127,0.0009172,0.774377
0.9225,0.0002753,0.0000047,0.0000142,0.0000058,0.0000017,0.0000031,0.0000102,0.0008912,0.760282
0.925,0.0002731,0.000004,0.0000148,0.000006,0.0000018,0.0000032,0.0000081,0.0007983,0.746906
0.9275,0.0002568,0.000004,0.0000135,0.0000054,0.0000018,0.0000024,0.0000062,0.0007457,0.725848
0.93,0.0002422,0.000003,0.000013,0.0000054,0.000001,0.0000031,0.0000045,0.0007272,0.708967
0.9325,0.0002392,0.0000033,0.0000131,0.0000049,0.0000014,0.0000027,0.0000039,0.0007833,0.689184
0.935,0.0002343,0.0000025,0.0000118,0.000004,0.0000013,0.0000021,0.0000032,0.0007011,0.66172
0.9375,0.0002234,0.000003,0.0000109,0.0000036,0.0000013,0.0000017,0.0000025,0.0006553,0.64063
0.94,0.0002135,0.000003,0.0000106,0.0000035,0.0000007,0.0000017,0.000002,0.0006028,0.620929
0.9425,0.0002157,0.0000034,0.0000099,0.0000035,0.0000008,0.0000016,0.0000016,0.0005579,0.596457
0.945,0.0002186,0.0000036,0.0000088,0.0000029,0.0000009,0.0000013,0.0000015,0.0002812,0.574685
0.9475,0.0002048,0.0000042,0.0000079,0.0000026,0.0000009,0.0000011,0.0000011,0.0002742,0.551871
0.95,0.0001911,0.0000041,0.000007,0.0000023,0.0000008,0.0000012,0.000001,0.0000044,0.530905
0.9525,0.0001799,0.000005,0.0000061,0.0000021,0.0000008,0.000001,0.000001,0.0000032,0.51163
0.955,0.000169,0.0000054,0.0000064,0.0000029,0.0000009,0.0000013,0.0000008,0.0000029,0.493667
0.9575,0.0001771,0.000006,0.0000069,0.0000024,0.0000009,0.000001,0.0000007,0.0000022,0.474118
0.96,0.0001832,0.0000054,0.0000074,0.0000022,0.0000006,0.0000011,0.0000008,0.000002,0.454311
0.9625,0.0001676,0.0000064,0.000009,0.0000022,0.000001,0.0000009,0.0000006,0.0000015,0.437766
0.965,0.0001513,0.0000054,0.0000105,0.000002,0.0000009,0.0000008,0.0000007,0.0000011,0.421449
0.9675,0.0001388,0.0000049,0.000012,0.0000018,0.0000007,0.0000007,0.0000005,0.000001,0.406047
0.97,0.0001258,0.0000044,0.0000136,0.0000018,0.0000009,0.0000007,0.0000006,0.0000011,0.389741
0.9725,0.0001297,0.0000039,0.0000146,0.0000017,0.0000007,0.0000007,0.0000006,0.0000009,0.376622
0.975,0.0001337,0.0000037,0.0000152,0.0000015,0.0000007,0.0000008,0.0000007,0.0000009,0.363517
0.9775,0.0001225,0.0000041,0.0000146,0.0000015,0.0000008,0.0000007,0.0000006,0.0000007,0.349855
0.98,0.0001114,0.0000039,0.0000128,0.0000012,0.0000009,0.0000007,0.0000007,0.0000007,0.336697
